Date,High,SPTAUUSDOZ.IDC,GC.CMX,AU.SHF,AU9999.SGE,USDCHF.FX,SPX.GI,IXIC.GI,000300.SH,N225.GI,FTSE.GI,GDAXI.GI,FCHI.GI,HSI.HI,USDX.FX,USDCNY.IB,EURUSD.FX,USDJPY.FX,GBPUSD.FX,USDCAD.FX,USDCNH.FX
2016/9/20,609.53,1317.92,1321.1,284.9,284,0.981,2150.8,5265.18,3265.0353,16591.7,6869.1,10465.95,4419.9,23556.06,96.0318,6.6740,1.1213,102.06,1.3065,1.3243,6.685
2016/9/21,603.59,1337.2,1341.3,285.75,284.5,0.9814,2165.11,5299.4,3270.9022,16823.63,6879.81,10535.25,4451.32,23729.02,96.3199,6.6743,1.1197,102.78,1.3047,1.3236,6.6848
2016/9/22,598.49,1343.66,1347.8,288.25,286.9,0.9741,2179.99,5342.88,3303.1993,,6937.33,10705.4,4528.89,24058.65,95.5337,6.6705,1.1257,100.93,1.3121,1.3096,6.6834
2016/9/23,603.21,1340.61,1344.5,289.7,288.09,0.9742,2173.75,5329.71,3293.9162,16808.59,6920.23,10675.62,4498.35,23846.71,95.6856,6.6715,1.124,101.24,1.3087,1.3181,6.6838
2016/9/26,608.14,1337.5,1346.1,288.9,287.97,0.9709,2158.54,5282.27,3267.6905,16707.45,6909.63,10560.83,4455.59,23563.5,95.5332,6.6712,1.1279,101.08,1.2988,1.3244,6.685
2016/9/27,608.25,1339.51,1343.5,289.3,288,0.9729,2161.13,5306.81,3240.7756,16683.93,6865.45,10455.88,4438.59,23646.03,95.6717,6.6699,1.1259,100.99,1.3026,1.3276,6.686
2016/9/28,606.59,1327.58,1331.1,287.5,287.65,0.9737,2172.4,5320.62,3243.647,16515.84,6878.21,10518.36,4460.83,23619.65,95.737,6.6750,1.1237,100.82,1.3032,1.3269,6.6904
2016/9/29,606.82,1325.83,1329.4,285.95,285.39,0.9723,2172.67,5317,3257.7668,16756.43,6941.09,10575.34,4505.3,23828.6,95.684,6.6724,1.125,101.84,1.3058,1.3184,6.6874
2016/9/30,609.73,1328.06,1331.5,285.55,285.2,0.9751,2175.3,5325.88,3260.9405,16497.55,6919.42,10531.26,4463.39,23484.37,95.9611,6.6745,1.125,101.76,1.3023,1.3195,6.6818
2016/10/10,621.32,1264.93,1266.8,274.2,284.95,0.9839,2169.6,5340.52,3294.6409,,7104.49,10639.41,4500.46,,96.9762,6.7051,1.12,103.79,1.2444,1.3278,6.7208
2016/10/11,642.08,1262.19,1264,274.1,273.64,0.9893,2161.56,5321.82,3308.0042,17074.46,7129.83,10692.36,4520.18,24064.5,97.7592,6.7200,1.1142,104.07,1.2365,1.3273,6.7318
2016/10/12,641.34,1258.9,1260.5,274.05,273.49,0.991,2145.36,5257.18,3302.561,16951.54,7079.42,10604,4474.2,23444.67,98.0493,6.7230,1.1068,104.48,1.2325,1.3288,6.7312
2016/10/13,638.83,1262.31,1263.9,274.7,273.95,0.991,2138.19,5228.26,3307.4091,16974.25,7024.01,10430.83,4421.81,23347.97,98.1299,6.7320,1.1058,104.64,1.2272,1.3307,6.7432
2016/10/14,641.28,1259.56,1260.7,274.9,274,0.9905,2149.19,5258.88,3306.6859,16866.56,7055.18,10615.3,4497.65,23318.36,98.1185,6.7271,1.1057,104.48,1.2261,1.322,6.7385
2016/10/17,642.33,1257.24,1258.2,274.25,273.5,0.9907,2135.61,5219.98,3309.0097,16954.44,7013.55,10583.7,4474.33,23177.19,98.1724,6.7405,1.1008,104.37,1.2202,1.3183,6.7502
2016/10/18,640.74,1264.72,1265.6,275.4,275,0.9914,2144.38,5264.27,3321.3324,16966.9,7033.02,10657.34,4515.61,23402.89,97.971,6.7418,1.1026,104.2,1.2325,1.3139,6.7496
2016/10/19,638.87,1273.35,1274.4,275.75,274.99,0.9905,2148.44,5253.83,3332.5201,17016.66,7031.2,10672.22,4528.97,23445.56,97.9598,6.7409,1.1005,103.95,1.2332,1.3141,6.7474
2016/10/20,631.92,1274.59,1275.9,277.7,277.49,0.9933,2147.18,5252.1,3324.9031,17235.5,7047.55,10748.41,4552.24,23500.82,98.4066,6.7457,1.1039,104.1,1.2298,1.3233,6.7498
2016/10/21,634.09,1268.01,1268.8,277.95,276.88,0.9962,2142.63,5259.13,3341.5603,17288.89,7058.39,10737.26,4555.11,,98.8128,6.7655,1.093,104.2,1.226,1.3354,6.7762
2016/10/24,657.25,1272,1272.8,277.4,278.7,0.9956,2154.79,5311.5,3382.8259,17244.74,7067.34,10820.08,4579.28,23620.09,98.8492,6.7775,1.09,104.32,1.2249,1.3397,6.7882
2016/10/25,664.42,1276.69,1277.5,278.8,277.99,0.9999,2151.44,5310.27,3373.9139,17381.8,7067.23,10827.72,4570.63,23631.34,99.1219,6.7795,1.0905,104.87,1.2243,1.3371,6.7886
2016/10/26,679.73,1276.44,1277.2,279.9,278.98,0.9959,2145.73,5280.85,3367.831,17391.84,7017.64,10737.79,4539.07,23464.03,98.8476,6.7742,1.0946,104.62,1.2249,1.3384,6.7862
2016/10/27,688.59,1272.78,1273.7,279.1,279.98,0.9951,2147.13,5274.12,3352.3545,17414.21,7003.93,10772.67,4556.74,23352.62,99.0252,6.7835,1.0942,105.35,1.2271,1.3407,6.7974
2016/10/28,690.44,1284.24,1285.4,279.45,279,0.995,2140.72,5232.35,3370.7485,17461.03,7006.43,10716.16,4554.35,23157.73,98.9703,6.7856,1.0992,105.53,1.2212,1.3432,6.7986
2016/10/31,709.29,1279.5,1280.5,281.35,280,0.9907,2133.25,5206.7,3340.4695,17433.13,6996.26,10687.74,4540.26,23045.53,98.7033,6.7782,1.099,105.23,1.2249,1.3424,6.7882
2016/11/1,736.45,1291.85,1292.9,280.75,280.2,0.9898,2131.45,5201.13,3359.3941,17473.12,6993.79,10730.48,4537.99,23268.05,98.4809,6.7769,1.1069,105.11,1.2281,1.3426,6.7864
2016/11/2,740.83,1307.99,1309.3,283.1,282.85,0.9754,2111.76,5156.7,3356.3974,17283.6,6917.14,10460.93,4449.44,22956.85,97.8107,6.7658,1.1123,104.17,1.2354,1.3423,6.7831
2016/11/3,745.77,1306.75,1308,285,284.78,0.976,2102.56,5115.06,3379.9889,,6873.21,10406.72,4456.21,22855.01,97.4588,6.7644,1.1126,103.44,1.2494,1.3402,6.7742
2016/11/4,706.93,1307.14,1308.3,284.55,284.18,0.9758,2099.07,5087.51,3377.6394,16996.09,6790.52,10286.39,4403.64,22771.61,97.3536,6.7621,1.1145,103.35,1.2557,1.3465,6.7736
2016/11/7,710.74,1295.8599,1296.5,284.75,284.8,0.9789,2132,5169.41,3362.7416,17186.89,6806.9,10456.95,4464.23,22867.24,97.8687,6.7769,1.111,104.63,1.2498,1.3417,6.7946
2016/11/8,712.99,1290.64,1291.5,281.8,282.99,0.979,2146.87,5214.17,3383.9174,17247.04,6849.31,10486.04,4482.59,22996.97,97.99,6.7845,1.1067,105.19,1.244,1.3391,6.8004
2016/11/9,740.05,1337.34,1338.3,293,289.9,0.9847,2170.1,5258.99,3373.096,17427.71,6911.84,10646.55,4543.48,23048.32,98.7039,6.7848,1.1299,105.89,1.2547,1.3524,6.8384
2016/11/10,723.02,1292.21,1292.5,289.6,288.3,0.9896,2182.3,5302.68,3403.0158,17393.82,6997.25,10793.97,4606.66,22918.34,99.0864,6.8099,1.0953,106.95,1.2584,1.3509,6.8348
2016/11/11,718.32,1265.4,1265,286,282.89,0.9893,2165.92,5241.08,3422.6715,17621.73,6849.04,10714.47,4553.79,22673.31,99.1246,6.8214,1.0923,106.93,1.2674,1.3548,6.8496
2016/11/14,706.28,1231.35,1230.9,282,280,1.0002,2171.36,5247.17,3452.6159,17697.33,6814.19,10802.39,4560.88,22359.01,100.2325,6.8479,1.0843,108.55,1.2736,1.3592,6.8642
2016/11/15,715.72,1231.54,1231.4,276.45,273.78,1.0028,2180.84,5287.06,3434.9216,17727.58,6820.52,10748.31,4541.46,22411.12,100.2685,6.8660,1.082,109.36,1.2998,1.3566,6.8808
2016/11/16,747.61,1233.1,1233.1,277.65,275,1.0058,2179.22,5299.63,3435.6366,17886.44,6810.53,10735.47,4548.83,22499.39,100.5718,6.8798,1.0759,109.75,1.2502,1.3506,6.8968
2016/11/17,755.65,1231.45,1231.1,277.5,275,1.0081,2188.06,5334.05,3437.669,17884.06,6798.75,10686.88,4527.77,22367.47,100.9785,6.8799,1.0746,110.2,1.2506,1.3534,6.9052
2016/11/18,752.88,1217.8,1217.5,277.15,273.95,1.0123,2189.89,5346.8,3443.1185,18043.72,6811.62,10737.98,4551.63,22374.36,101.4896,6.8950,1.0643,110.95,1.2436,1.3564,6.9132
2016/11/21,741.72,1217.6199,1217.8,275.6,272.88,1.0117,2198.7,5369.83,3463.1423,18129.03,6820.9,10727.09,4540.9,22480.75,101.4477,6.8992,1.0649,111.36,1.2511,1.3514,6.918
2016/11/22,753.87,1221,1220.9,276.95,273.8,1.0134,2204.8,5392.26,3469.2189,18175.63,6851.37,10767.73,4571.79,22719.42,101.3223,6.8920,1.0658,111.36,1.2514,1.3467,6.9156
2016/11/23,752.25,1214.99,1214.7,276.95,273.7,1.0184,2204.72,5380.69,3492.9564,,6880.74,10742.66,4559.21,22804.26,101.9088,6.9190,1.065,112.97,1.2473,1.3518,6.9568
2016/11/24,746.83,1190.9,,276,273.49,1.0195,,,3508.1648,18382.72,6831.23,10715.65,4552.04,22647.38,102.0578,6.9270,1.0586,113.53,1.2496,1.3538,6.965
2016/11/25,741.65,1193.23,1195.4,273.65,270.99,1.0192,2213.35,5398.92,3521.3029,18482.94,6852.14,10710.16,4555.47,22764.34,101.925,6.9210,1.063,113.9,1.2494,1.354,6.9588
2016/11/28,738.01,1197.6,1200,275.3,271.86,1.0168,2211.14,5396.27,3553.3603,18374.93,6840.96,10658.36,4545.14,22964.02,101.6031,6.9094,1.0685,112.99,1.2532,1.3542,6.95
2016/11/29,737.47,1195.09,1197.7,274.55,271.88,1.0177,2210.46,5403.86,3583.7185,18327.51,6800.91,10624.76,4551.46,22868.14,101.6504,6.8996,1.0658,113.335,1.2527,1.355,6.9305
2016/11/30,747.93,1194.95,1196.8,272.3,269.35,1.0205,2214.1,5393.15,3567.0689,18370.31,6845.74,10691.67,4597.54,22889.47,101.8439,6.8880,1.067,114.535,1.2535,1.3463,6.9217
2016/12/1,758.28,1176.69,1178.4,270.9,267.99,1.0206,2202.6,5326.34,3575.97,18746.28,6789.3,10627.1,4582.83,23012.28,101.6383,6.8957,1.0672,114.83,1.2696,1.3476,6.9202
2016/12/2,781.3,1178.16,1180.3,269.4,265.5,1.0125,2197.95,5274.54,3562.5497,18469.68,6752.93,10545.37,4545.25,22756.01,101.114,6.8902,1.0697,114.27,1.274,1.3324,6.891
2016/12/5,773.47,1188.1,1190.2,270.9,267.24,1.0184,2209.42,5321.09,3496.8838,18365.74,6799.5,10730.74,4605.56,22628.13,101.5489,6.8905,1.0796,114.775,1.2756,1.3358,6.8902
2016/12/6,765.62,1175.3,1177.1,269.5,266.2,1.0118,2212.78,5333.99,3477.5901,18484.8,6785.32,10786.26,4639.91,22746.67,100.5909,6.8820,1.079,114.19,1.2776,1.3316,6.8901
2016/12/7,771.54,1180.22,1182.3,268.65,265.47,1.0112,2241.63,5397.93,3475.7473,18502.47,6902.23,10988.79,4694.72,22843.01,100.6002,6.8922,1.0775,114.42,1.276,1.3326,6.908
2016/12/8,774.7,1178.68,1180.7,270.95,268.5,1.018,2251.69,5425.52,3484.3402,18765.47,6937.51,11193.1,4748.51,23076.24,101.2563,6.8826,1.0874,114.37,1.2705,1.3252,6.9166
2016/12/9,774.53,1172.01,1173.8,270.2,268.3,1.0216,2259.8,5450.16,3507.9276,19042.48,6962.25,11231.69,4780.52,22813.85,101.7479,6.9056,1.0635,115.44,1.2626,1.3216,6.94
2016/12/12,781.92,1165.81,1167.9,269.35,265.86,1.0202,2264.03,5434.9,3495.8022,19280.93,6976.78,11213.04,4780.95,22863.61,101.7879,6.9185,1.0651,116.13,1.2702,1.3179,6.9434
2016/12/13,788.46,1164.99,1167,269.35,265.4,1.018,2277.53,5486.75,3416.2147,19253.51,6977.99,11300.44,4807.88,22458.42,101.1697,6.9036,1.0668,115.52,1.273,1.3144,6.9342
2016/12/14,782.03,1165.25,1168,269.9,265.95,1.0224,2276.2,5476.25,3412.2795,19284.28,6970.52,11281.43,4790.63,22627.6,102.356,6.9084,1.067,117.39,1.273,1.3298,6.9316
2016/12/15,781.43,1144.41,1146,270.6,266.7,1.0346,2272.12,5485.12,3378.0367,19436.9,7010.48,11387.11,4830.3,22305.07,103.5719,6.9478,1.0544,118.67,1.2596,1.3418,6.9505
2016/12/16,785.03,1141.3,1143.2,265.85,263.3,1.0314,2268.05,5474.58,3356.2916,19439.97,7038.43,11451.57,4856.96,22155.14,103.2695,6.9616,1.0475,118.425,1.251,1.3396,6.9694
2016/12/19,793.61,1142.31,1144.4,266.95,263.5,1.0287,2267.47,5483.42,3344.8584,19399.26,7025.74,11426.7,4829.55,21955.94,103.2203,6.9513,1.0506,117.98,1.2512,1.3424,6.9676
2016/12/20,801.34,1139.76,1141.7,266.9,263.7,1.0324,2272.56,5489.47,3329.1022,19511.2,7045.22,11472.08,4852.58,21873.56,103.6595,6.9520,1.0421,118.25,1.242,1.3438,6.9542
2016/12/21,834.28,1137.1,1138.8,265.45,262.65,1.03,2271.23,5486.26,3342.4761,19592.9,7056.98,11479.88,4851.52,21910.39,103.3889,6.9525,1.0455,118.08,1.2394,1.3432,6.948
2016/12/22,875.78,1134.08,1135.5,264.85,261.18,1.0284,2263.18,5472.01,3340.3628,19427.67,7063.68,11475.76,4841.65,21822.18,103.1446,6.9490,1.05,117.88,1.2381,1.3524,6.9504
2016/12/23,925.12,1135.84,1137.3,264.3,260.37,1.0284,2263.79,5462.69,3334.8937,,7071.11,11480.18,4844.8,21601.07,103.2333,6.9503,1.047,117.68,1.2316,1.3875,6.9594
2016/12/26,913.18,1134,,265.1,261.5,1.029,,,3322.4212,19432.48,,,,,103.0246,6.9498,1.048,117.42,1.237,1.3554,6.9594
2016/12/27,940.05,1150.96,1151.7,266.1,262,1.03,2273.82,5512.37,3330.2324,19478.58,,11481.46,4852.55,,103.155,6.9540,1.047,117.63,1.23,1.3584,6.9634
2016/12/28,975.92,1144.47,1145.1,267.85,262.9,1.0324,2271.31,5498.91,3320.5467,19442.13,7109.37,11475.89,4851.51,21811.96,103.6357,6.9666,1.0483,117.83,1.2322,1.3602,6.9798
2016/12/29,979.4,1159.54,1160.6,269.15,263.2,1.0292,2254.51,5450.63,3312.113,19301.04,7120.26,11459.19,4845.67,21810.4,103.3144,6.9566,1.05,117.28,1.2276,1.3716,6.988
2016/12/30,972.53,1163.26,1164.3,272.15,265.8,1.024,2253.58,5441.9,3313.5497,19176.81,7142.83,11481.66,4864.29,22069.62,102.6902,6.9505,1.0655,117.22,1.2388,1.3518,6.9854
2017/1/3,1044.08,1164.44,1166,271.15,265.2,1.0335,2263.88,5452.57,3345.2629,,7205.45,11637.37,4929.6,22189.31,103.8222,6.9628,1.049,118.6,1.2307,1.3461,6.9756
2017/1/4,1159.42,1167.9,1168.6,271.25,265,1.0295,2272.82,5482.35,3369.5658,19594.16,7189.74,11616.09,4913.94,22228.06,103.4431,6.9565,1.0496,118.2,1.2329,1.3459,6.9694
2017/1/5,1191.1,1184.97,1185.9,270.6,265.98,1.0221,2271.5,5495.85,3373.4119,19615.4,7211.96,11602.54,4905.84,22483.01,102.6007,6.9299,1.0615,117.43,1.2432,1.3313,6.8974
2017/1/6,1046.81,1182.9,1183.8,269.85,265.65,1.0185,2282.1,5536.52,3368.8705,19472.37,7210.05,11605.74,4911.49,22605.66,102.2982,6.9399,1.0622,117.19,1.2431,1.3269,6.8622
2017/1/9,913.69,1186.19,1186.4,270.4,266,1.0198,2275.49,5541.08,3366.2219,,7243.76,11606.89,4915.6,22626.43,102.5124,6.9400,1.0583,117.535,1.2271,1.3279,6.8898
2017/1/10,914.87,1190.6099,1190.6,272.1,268.6,1.0179,2279.27,5564.25,3370.5051,19484.9,7284.81,11606.95,4906.15,22744.85,102.1058,6.9315,1.0628,116.35,1.2189,1.3259,6.913
2017/1/11,919.45,1198.3,1198.5,272.4,269.88,1.025,2275.32,5564.08,3366.6315,19402.17,7328.51,11692.27,4916.48,22944.58,102.9591,6.9370,1.0623,116.875,1.2272,1.3295,6.918
2017/1/12,826.25,1206.57,1207.2,272.55,269.77,1.015,2271.78,5550.67,3343.1279,19300.19,7302.34,11606.43,4889.21,22971.49,101.8037,6.9245,1.0685,115.51,1.2317,1.3184,6.8985
2017/1/13,829,1201.12,1201.8,272.5,270.6,1.0122,2278.68,5584.26,3338.174,19299.36,7338.49,11635.55,4924.58,22971.45,101.6837,6.9070,1.0675,115.45,1.2233,1.317,6.8754
2017/1/16,834.53,1208.61,1208.7,273.45,270.99,1.0137,,,3322.7819,19255.41,7354.14,11579.05,4911.39,22908.86,101.7417,6.9030,1.0636,114.48,1.2087,1.3189,6.8672
2017/1/17,910.56,1218.8,1218.9,274.9,272.51,1.0124,2272.08,5557.05,3327.3767,19043.91,7329.27,11583.43,4889.16,22867.84,101.65,6.9037,1.0719,114.29,1.2416,1.3191,6.871
2017/1/18,917.5,1217.75,1217.7,274.95,273,1.0076,2272.01,5555.98,3350.9619,18941.24,7260.47,11599.39,4875.74,23151.75,101.3482,6.8714,1.0717,114.765,1.2417,1.3272,6.8426
2017/1/19,904.61,1206.47,1206.4,273.6,273,1.0123,2274.33,5571.53,3346.4959,19122.39,7249.63,11644.88,4867.58,23104.35,101.7192,6.8803,1.0678,115.615,1.2343,1.3354,6.8548
2017/1/20,899.4,1214.9,1214.8,271.75,269.36,1.0095,2276.96,5574.35,3358.4121,19176.86,7221.01,11636.79,4869.38,22987.68,101.5033,6.8820,1.0711,115.39,1.2382,1.3389,6.8581
2017/1/23,928.27,1219.45,1219.4,273.7,271,1.0019,2271.78,5564.14,3378.7388,19024.21,7198.44,11605.29,4842.97,23068.08,100.432,6.8592,1.0775,114.43,1.2547,1.3301,6.8278
2017/1/24,924.15,1220.12,1220.1,273.3,270.66,1.0028,2284.63,5606.53,3371.32,18915.7,7190.15,11596.18,4840.5,22986.45,100.4212,6.8620,1.077,113.895,1.2639,1.3167,6.8398
2017/1/25,903.25,1209.78,1212.2,272.8,271.15,1.0028,2299.55,5658.59,3376.4415,19133.18,7205.68,11827.73,4890.16,23066.4,100.4212,6.8868,1.077,114,1.2639,1.3167,6.8398
2017/1/26,919.33,1202.62,1205,270.05,268.99,1.0028,2300.99,5669.61,3395.8848,19405.23,7184.75,11893.08,4901.07,23386.41,100.736,6.8825,1.0767,114.855,1.2674,1.3131,6.8524
2017/2/3,1033.87,1221.38,1223.2,271.95,270.1,0.9986,2298.31,5666.84,3392.4773,19061.26,7202.37,11696.94,4847.47,23226.92,100.2982,6.8744,1.0798,113.45,1.2539,1.3077,6.8335
2017/2/6,1044.64,1235.67,1237.5,274.4,272.4,0.9964,2296.18,5668.2,3381.3348,19075.57,7208.73,11679.91,4841.17,23348.24,100.2539,6.8690,1.0794,112.775,1.2499,1.3135,6.8138
2017/2/7,1061.93,1235.79,1237.5,276.7,274.7,1.0008,2299.4,5689.6,3376.7099,18970.58,7227.22,11606.26,4787.94,23403.6,100.7221,6.8862,1.0752,112.575,1.2547,1.3213,6.8396
2017/2/8,1078.97,1244.71,1246.6,277.25,275.39,1.0001,2295.91,5686.96,3383.6859,19009.24,7195.94,11591.26,4790.29,23520.77,100.6475,6.8916,1.0714,112.55,1.2549,1.3201,6.857
2017/2/9,1088.99,1244.47,1246.2,279.2,277.65,1.0019,2311.08,5722.71,3406.5888,18991.23,7238.74,11657.24,4831.31,23644.63,100.6833,6.8758,1.071,113.35,1.2583,1.3169,6.8643
2017/2/10,998.91,1237.16,1238.9,278.85,276.69,1.0063,2319.23,5743.43,3422.3256,19395.99,7274.8,11711.55,4845.45,23718.47,101.0207,6.8840,1.067,113.855,1.2522,1.3159,6.8722
2017/2/13,1002.1,1232.88,1234.4,277.3,275.01,1.007,2331.58,5770.99,3439.5432,19519.44,7298.47,11812.69,4906.71,23751.92,101.1228,6.8910,1.0659,114.17,1.254,1.3122,6.8841
2017/2/14,1011.51,1234.6,1236,276.2,274.98,1.0086,2337.58,5783.09,3440.6748,19501.01,7292.65,11787.82,4897.89,23735.11,101.3854,6.8874,1.0634,114.505,1.2549,1.3107,6.8774
2017/2/15,1008.84,1233.4,1234.9,276.7,274.59,1.0119,2351.3,5821.95,3448.0322,19495.62,7313.44,11848.04,4932.35,24067.62,101.7661,6.8755,1.0609,114.955,1.2482,1.3121,6.8683
2017/2/16,1033.37,1242.35,1243.7,277.15,275.45,1.0066,2351.31,5835.15,3440.9331,19431.61,7302.41,11814.7,4928.25,24161.39,101.1556,6.8648,1.068,114.34,1.2524,1.3085,6.8554
2017/2/17,1053.17,1243.78,1245.1,277.9,276.1,1.0034,2351.16,5838.58,3457.5562,19275.39,7307.14,11775.4,4903.16,24106.34,100.9679,6.8722,1.0678,113.51,1.2513,1.3127,6.8561
2017/2/20,1080.49,1238.97,,278.6,276.66,1.0045,,,3472.6035,19274.75,7329.56,11841.06,4901.41,24202.34,100.9962,6.8810,1.0634,113.245,1.2483,1.3121,6.8628
2017/2/21,1117.25,1238.84,1240.2,277.65,276.49,1.0106,2366.71,5867.89,3490.0855,19395.35,7318.98,11987.58,4900.38,24213.64,101.6114,6.8870,1.0618,113.775,1.2481,1.3166,6.8702
2017/2/22,1125.39,1240.78,1241.9,278.15,276.45,1.0141,2365.13,5864.42,3489.946,19419.22,7314.26,12031.11,4922.64,24201.96,101.7275,6.8827,1.0576,113.74,1.2509,1.321,6.869
2017/2/23,1176.62,1251.08,1252.2,278.15,276.48,1.0117,2368.26,5866.96,3492.9616,19379.92,7310.05,12015.98,4916.44,24216.53,101.4472,6.8813,1.0596,113.455,1.2561,1.3171,6.8664
2017/2/24,1200.39,1260.12,1261.2,281.7,279.84,1.0082,2367.34,5845.31,3473.8517,19381.1,7271.86,11934.64,4890.11,24121.91,101.1793,6.8749,1.0618,112.955,1.2571,1.3119,6.8586
2017/2/27,1181.98,1263.87,1264.9,282.45,281.2,1.0099,2371.54,5861.9,3472.8356,19178.99,7285.19,11860.82,4869.51,24067.68,101.2879,6.8786,1.0631,112.835,1.2479,1.3183,6.8652
2017/2/28,1193.25,1258.37,1259.3,283.35,281.9,1.0102,2367.79,5855.07,3460.9089,19267.99,7284.2,11853.5,4865.95,24007.81,101.3934,6.8726,1.063,112.89,1.2471,1.3315,6.8648
2017/3/1,1222.5,1250.6,1251.4,281.95,280.35,1.013,2400.98,5911.79,3472.6962,19414.55,7383.05,12074.02,4970.64,23857.28,101.9855,6.8824,1.0589,114.06,1.2405,1.3358,6.8774
2017/3/2,1262.13,1249.98,1250.8,280.4,279.43,1.0148,2394.75,5897.01,3468.471,19668.01,7394.61,12082.59,4972.88,24080.87,102.2689,6.8902,1.0553,114.595,1.2306,1.3403,6.8888
2017/3/3,1280.31,1236.29,1236.7,279.25,278.5,1.0138,2383.89,5870.75,3428.8824,19587.79,7382.36,12058.21,5002.32,23635.24,102.1923,6.9065,1.0626,114.75,1.2301,1.3437,6.9077
2017/3/6,1276,1236.87,1237.3,278.55,277,1.013,2378.8,5857.74,3449.0342,19411.54,7374.26,11998.83,4985.24,23691.05,101.7615,6.8989,1.064,114.13,1.2301,1.3425,6.9024
2017/3/7,1275.55,1227.16,1227.4,277.9,276.9,1.0172,2375.12,5859.77,3454.0386,19375.09,7363.74,11988.87,4974.79,23728,101.9184,6.9049,1.0603,114.155,1.2253,1.3437,6.9043
2017/3/8,1232.16,1218.54,1218.5,276,275.9,1.0155,2373.09,5860.63,3457.0351,19326.4,7354.47,12017.28,4976.04,23816.23,102.1939,6.9135,1.0576,114.75,1.2215,1.3501,6.9214
2017/3/9,1197.46,1209.01,1208.9,274.7,274.6,1.0162,2369.08,5852.54,3443.0455,19350.2,7336.26,12024.7,4988.63,23673.58,102.2518,6.9207,1.0616,114.995,1.2196,1.3535,6.9319
2017/3/10,1270.47,1206.32,1206.2,273.85,273.49,1.0139,2376.86,5872.6,3436.2388,19623.72,7373,12067.07,5022.1,23603.77,102.0598,6.9194,1.07,115.51,1.219,1.3516,6.9144
2017/3/13,1237.37,1211.16,1210.9,273.65,274.15,1.0076,2374.42,5877.43,3458.098,19656.48,7377.41,12006.01,5013.08,23877.59,101.4036,6.9170,1.0656,114.895,1.2223,1.3449,6.8978
2017/3/14,1244.81,1207.7,1207.5,273.1,273.88,1.011,2368.55,5860.5,3465.3915,19637.55,7386.17,12002.75,5006.05,23918.12,101.805,6.9213,1.0663,115.195,1.2223,1.3496,6.9088
2017/3/15,1251.61,1222.02,1222,273.25,272.1,1.011,2390.01,5911.2,3463.9191,19581.53,7383.33,12027.05,4989.3,23842.81,101.7711,6.9161,1.0741,114.89,1.2309,1.3487,6.908
2017/3/16,1257.98,1233.71,1234,277.3,276.2,1.0019,2388.1,5911.48,3492.1267,19618.99,7444.62,12156.44,5031.57,24288.28,100.76,6.9030,1.0772,113.55,1.2377,1.3353,6.8851
2017/3/17,1180.16,1231.66,1231.5,278.25,276.48,0.9988,2385.71,5912.61,3488.4969,19547.51,7447,12117.9,5037.85,24385.81,100.4817,6.9086,1.0784,113.495,1.2407,1.3379,6.8942
2017/3/20,1063.03,1235.52,1235.5,278.55,277.2,0.9992,2379.55,5915.12,3454.063,,7433.68,12082.31,5030.06,24501.99,100.456,6.9090,1.0778,112.9,1.2436,1.3373,6.8983
2017/3/21,1122.43,1247.55,1247.7,278.75,277.25,1.0003,2381.93,5928.06,3466.7026,19485.14,7440.85,12111.24,5054.91,24656.65,100.4765,6.9075,1.082,112.87,1.2495,1.3365,6.8961
2017/3/22,1120.65,1251.32,1251.5,280.35,278.95,0.9948,2351.81,5825.67,3464.3328,19183.27,7378.4,11934.35,5005.06,24380.42,99.93,6.8918,1.0825,111.795,1.2507,1.341,6.8812
2017/3/23,1058.01,1253.31,1256.4,280.2,278.6,0.9944,2358.92,5842.82,3470.8164,19105.11,7346.4,12043.67,5032.94,24466.73,99.8712,6.8935,1.0806,111.585,1.2532,1.3359,6.8759
2017/3/24,1040.47,1251.85,1255,280.7,279.28,0.996,2356.22,5858.95,3499.3179,19296.05,7351.6,12082.67,5027.19,24420.77,100.0083,6.8967,1.0818,111.49,1.2524,1.3387,6.885
2017/3/27,1046.4,1261.01,1264.2,282.25,281,0.9897,2344.9,5849.2,3505.9789,19086.89,7336.82,11996.35,5017.88,24434.9,99.528,6.8782,1.0906,111.05,1.2617,1.3404,6.8814
2017/3/28,1064.65,1258.4,1261.4,282.35,281.19,0.9936,2363.78,5888.7,3482.2923,19203.64,7349.59,12158.72,5048.11,24360,99.7943,6.8872,1.0874,111.195,1.2597,1.3415,6.8764
2017/3/29,1055.13,1254.62,1257.5,282.15,281.17,0.9978,2363.36,5900.87,3483.0571,19251.3,7373.72,12233.76,5073.23,24470.66,100.1422,6.8938,1.0827,111.315,1.2476,1.3403,6.8784
2017/3/30,1049.29,1253.83,1256.5,281.2,279.99,1.0016,2370.42,5916.78,3467.3049,19218.08,7384.8,12258.37,5090.92,24431.12,100.6067,6.8956,1.0771,111.95,1.2524,1.3353,6.8846
2017/3/31,1074.92,1250.6,1252.8,280.35,279.93,1.0032,2370.35,5927.81,3456.3051,19210.92,7369.55,12313.29,5122.51,24329.98,100.6555,6.9025,1.0702,112.195,1.2559,1.3369,6.89
2017/4/5,1135.09,1257.4,1259.3,281.75,280.7,1.0079,2378.36,5936.39,3504.5379,18941.94,7362.59,12293.13,5123.78,24400.8,100.8638,6.8976,1.069,111.455,1.2499,1.3442,6.8878
